Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/odds/list,734,734,7800,7880.514865907361,2271.6125839997403,48974.76262500004,0.5231607629427792,12.403418531079598,12.403418531079598,7800,7800,7800,7800,7800,7800,7800,7800,49000,49000,49000
GET,/api/v1/subscription/status,402,400,7800,7962.3798024502585,7772.091291999459,48974.40341699985,1.4129353233830846,6.793152928465938,6.759356147727302,7800,7800,7800,7800,7800,7800,7800,7800,49000,49000,49000
GET,/docs,430,426,7800,8102.499483241864,7772.923042000002,45549.917375000405,8.837209302325581,7.266307858806849,7.198714297329576,7800,7800,7800,7800,7800,7800,7800,7800,46000,46000,46000
,Aggregated,1566,1560,7800,7962.483633432327,2271.6125839997403,48974.76262500004,3.0344827586206895,26.462879318352385,26.361488976136478,7800,7800,7800,7800,7800,7800,7800,7800,49000,49000,49000
