Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780747110,100,,Aggregated,25.000000,21.900000,3300,4200,5200,5400,6100,7100,7700,7900,8200,8200,8200,341,257,3300,3488.081799014657,246.21504200149502,8227.85041700081,131.03225806451613
1780747111,100,,Aggregated,14.200000,14.200000,3300,4700,5400,5600,7100,7800,8000,8200,8200,8200,8200,358,274,3300,3696.8420428463633,246.21504200149502,8227.85041700081,129.08379888268158
1780747112,100,,Aggregated,12.700000,12.700000,3800,5400,6300,7600,8400,8600,8800,8800,8800,8800,8800,452,368,3800,4343.04779048229,246.21504200149502,8832.701249999445,120.95575221238938
1780747113,100,,Aggregated,13.300000,13.300000,3600,5400,6200,7400,8400,8600,8800,8800,8800,8800,8800,465,381,3600,4232.062242399992,246.21504200149502,8832.701249999445,120.09032258064516
1780747114,100,,Aggregated,12.600000,12.600000,3400,5400,6100,7300,8400,8600,8800,8800,8800,8800,8800,474,390,3300,4171.6972696181365,246.21504200149502,8832.701249999445,119.51898734177215
1780747115,100,,Aggregated,12.600000,12.600000,3400,5400,6100,7300,8400,8600,8800,8800,8800,8800,8800,474,390,3300,4171.6972696181365,246.21504200149502,8832.701249999445,119.51898734177215
1780747116,100,,Aggregated,14.100000,14.100000,3300,5200,6000,7000,8300,8600,8800,8800,8800,8800,8800,512,428,3300,4075.350969412115,246.21504200149502,8832.701249999445,117.328125
1780747117,100,,Aggregated,14.600000,14.600000,3200,4500,5600,6200,8200,8600,8800,8800,8800,8800,8800,580,496,3200,3871.287926586222,246.21504200149502,8832.701249999445,114.12413793103448
1780747118,100,,Aggregated,15.600000,15.600000,3100,4300,5500,6100,8200,8600,8800,8800,8800,8800,8800,599,515,3100,3761.1517767813125,246.21504200149502,8832.701249999445,113.35893155258765
1780747119,100,,Aggregated,22.600000,22.600000,3100,4200,5400,6100,8200,8500,8700,8800,8800,8800,8800,606,522,3100,3731.415022278883,246.21504200149502,8832.701249999445,113.08910891089108
1780747120,100,,Aggregated,25.500000,25.500000,3000,4100,5400,6000,8100,8500,8700,8800,8800,8800,8800,622,538,3000,3691.9945275337595,246.21504200149502,8832.701249999445,112.49517684887459
1780747121,100,,Aggregated,26.200000,26.200000,2900,3300,5200,5600,7900,8500,8700,8800,8800,8800,8800,706,622,2900,3518.5347453441923,246.21504200149502,8832.701249999445,109.8186968838527
1780747122,100,,Aggregated,26.900000,26.900000,2900,3300,5200,5600,7900,8500,8700,8800,8800,8800,8800,717,633,2900,3470.8216359902417,246.21504200149502,8832.701249999445,109.51464435146444
1780747123,100,,Aggregated,31.800000,31.800000,2900,3300,5200,5600,7900,8500,8700,8800,8800,8800,8800,722,638,2900,3453.008708512469,246.21504200149502,8832.701249999445,109.37950138504155
1780747124,100,,Aggregated,31.800000,31.800000,2900,3300,5200,5600,7900,8500,8700,8800,8800,8800,8800,722,638,2900,3453.008708512469,246.21504200149502,8832.701249999445,109.37950138504155
1780747125,100,,Aggregated,27.000000,27.000000,2900,3300,5100,5600,7900,8500,8700,8800,8800,8800,8800,725,641,2900,3450.5495440855225,246.21504200149502,8832.701249999445,109.29931034482759
1780747126,100,,Aggregated,25.300000,25.300000,2900,3800,5000,5500,7900,8500,8700,8800,8800,8800,8800,754,670,2900,3478.5830118872727,246.21504200149502,8832.701249999445,108.55702917771883
1780747127,100,,Aggregated,25.100000,25.100000,3000,3900,4300,5400,7700,8400,8700,8800,8800,8800,8800,825,741,3000,3495.706404504242,246.21504200149502,8832.701249999445,106.96
1780747128,100,,Aggregated,24.100000,24.100000,3000,3900,4300,5300,7700,8400,8700,8800,8800,8800,8800,847,763,3000,3418.626298663519,246.21504200149502,8832.701249999445,106.51948051948052
1780747129,100,,Aggregated,24.100000,24.100000,3000,3900,4300,5300,7700,8400,8600,8800,8800,8800,8800,854,770,3000,3396.9683234391136,246.21504200149502,8832.701249999445,106.38407494145198
1780747130,100,,Aggregated,24.000000,24.000000,3000,3900,4300,5300,7700,8400,8600,8800,8800,8800,8800,860,776,3000,3384.8417836825624,246.21504200149502,8832.701249999445,106.26976744186047
1780747131,100,,Aggregated,25.100000,25.100000,3000,3800,4200,5200,7700,8400,8600,8800,8800,8800,8800,877,793,3000,3374.422776760556,246.21504200149502,8832.701249999445,105.95438996579247
1780747132,100,,Aggregated,24.900000,24.900000,3000,3400,4100,4700,7200,8400,8600,8800,8800,8800,8800,965,881,3000,3293.970608823851,246.21504200149502,8832.701249999445,104.49948186528498
1780747133,100,,Aggregated,19.200000,19.200000,2900,3300,4100,4500,7100,8300,8600,8800,8800,8800,8800,982,898,2900,3244.209881337087,246.21504200149502,8832.701249999445,104.24847250509166
1780747134,100,,Aggregated,24.400000,24.400000,2900,3300,4100,4500,7100,8300,8600,8800,8800,8800,8800,986,902,2900,3236.824339347891,246.21504200149502,8832.701249999445,104.19066937119675
1780747135,100,,Aggregated,24.400000,24.400000,2900,3300,4100,4500,7100,8300,8600,8800,8800,8800,8800,986,902,2900,3236.824339347891,246.21504200149502,8832.701249999445,104.19066937119675
1780747136,100,,Aggregated,26.000000,26.000000,2900,3300,4100,4300,7000,8300,8600,8800,8800,8800,8800,1012,928,2900,3232.3458037035775,246.21504200149502,8832.701249999445,103.82608695652173
1780747137,100,,Aggregated,26.100000,26.100000,3000,3300,3900,4200,6400,8300,8600,8800,8800,8800,8800,1091,1007,3000,3193.100059252088,246.21504200149502,8832.701249999445,102.82493125572869
