Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780740639,500,,Aggregated,35.700000,35.400000,7800,7800,7800,7800,7800,7800,7800,7800,40000,40000,40000,1000,997,7800,7877.629784370005,7771.341167000173,39800.968958999874,2.184
1780740640,500,,Aggregated,36.300000,36.000000,7800,7800,7800,7800,7800,7800,7800,7800,40000,40000,40000,1038,1035,7800,7873.935294395,7771.341167000173,39800.968958999874,2.1040462427745665
1780740641,500,,Aggregated,35.800000,35.500000,7800,7800,7800,7800,7800,7800,7800,7800,45000,45000,45000,1091,1087,7800,7937.711173540795,7771.341167000173,45135.88941600028,3.0485792850595783
1780740642,500,,Aggregated,37.200000,36.900000,7800,7800,7800,7800,7800,7800,7800,7800,45000,46000,46000,1141,1136,7800,7963.813009895709,7771.341167000173,45549.917375000405,3.747589833479404
1780740643,500,,Aggregated,35.900000,35.600000,7800,7800,7800,7800,7800,7800,7800,7800,45000,46000,46000,1173,1168,7800,7958.728225919868,7771.341167000173,45549.917375000405,3.6453537936913896
1780740644,500,,Aggregated,36.800000,36.300000,7800,7800,7800,7800,7800,7800,7800,7800,45000,46000,46000,1197,1192,7800,7955.131769842947,7771.341167000173,45549.917375000405,3.572263993316625
1780740645,500,,Aggregated,36.100000,35.600000,7800,7800,7800,7800,7800,7800,7800,7800,49000,49000,49000,1227,1221,7800,8017.933093390393,7771.341167000173,48974.76262500004,3.8728606356968216
1780740646,500,,Aggregated,34.900000,34.400000,7800,7800,7800,7800,7800,7800,7800,7800,49000,49000,49000,1251,1245,7800,8013.335894190257,7771.341167000173,48974.76262500004,3.7985611510791366
1780740647,500,,Aggregated,35.600000,35.100000,7800,7800,7800,7800,7800,7800,7800,7800,49000,49000,49000,1272,1266,7800,8009.4626876030015,7771.341167000173,48974.76262500004,3.7358490566037736
1780740648,500,,Aggregated,35.700000,35.200000,7800,7800,7800,7800,7800,7800,7800,7800,49000,49000,49000,1308,1302,7800,8003.074442792065,7771.341167000173,48974.76262500004,3.63302752293578
1780740649,500,,Aggregated,34.700000,34.400000,7800,7800,7800,7800,7800,7800,7800,7800,49000,49000,49000,1350,1344,7800,7992.0049927511245,2271.6125839997403,48974.76262500004,3.52
1780740650,500,,Aggregated,35.000000,34.700000,7800,7800,7800,7800,7800,7800,7800,7800,49000,49000,49000,1394,1388,7800,7985.252329002164,2271.6125839997403,48974.76262500004,3.4088952654232423
1780740651,500,,Aggregated,35.800000,35.500000,7800,7800,7800,7800,7800,7800,7800,7800,49000,49000,49000,1445,1439,7800,7977.921228143266,2271.6125839997403,48974.76262500004,3.288581314878893
